time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean,city,split
2009-05-20,35.0,0.0,40,Delhi,train
2010-06-19,36.2,0.0,28,Delhi,train
2021-10-30,26.4,5.6,87,Chennai,train
2005-05-13,31.6,0.0,36,Ahmedabad,train
2022-10-12,24.2,11.8,86,Hyderabad,train
2016-12-24,15.1,0.1,73,Ludhiana,train
2023-08-11,28.7,3.5,85,Patna,train
2009-07-28,26.4,6.4,88,Mumbai,train
2008-07-15,30.5,0.5,70,Chennai,train
2008-10-07,27.9,0.0,74,Delhi,train
2015-07-19,27.7,10.1,86,Ludhiana,train
2010-12-12,13.3,0.0,67,Ludhiana,train
2006-02-22,22.4,0.0,34,Bengaluru,train
2022-12-06,21.9,0.0,72,Bengaluru,train
2020-01-01,14.9,0.2,83,Patna,train
2023-01-04,22.2,0.0,67,Hyderabad,train
2017-04-28,27.0,2.0,53,Bengaluru,train
2016-10-24,25.2,0.0,49,Delhi,train
2015-11-15,28.2,0.0,60,Mumbai,train
2012-06-07,29.5,7.3,53,Bhopal,train
2019-01-26,19.4,5.4,76,Nagpur,train
2023-02-22,24.2,0.0,58,Patna,train
2019-08-29,25.7,13.4,89,Bhopal,train
2005-12-13,12.1,0.0,60,Ludhiana,train
2007-06-17,29.0,6.0,72,Bhopal,train
2006-01-17,15.4,5.2,83,Ludhiana,train
2018-04-27,32.9,0.0,44,Ahmedabad,train
2009-09-11,27.4,0.0,76,Ahmedabad,train
2007-01-14,23.3,0.0,72,Mumbai,train
2006-07-14,29.1,0.1,71,Ahmedabad,train
2022-12-19,21.2,0.0,57,Hyderabad,train
2012-05-28,35.2,0.0,23,Bhopal,train
2020-03-11,24.6,0.0,65,Mumbai,train
2021-07-25,26.9,1.0,80,Nagpur,train
2014-10-09,26.3,0.8,75,Hyderabad,train
2020-04-05,30.4,0.0,26,Ahmedabad,train
2006-12-14,15.8,0.0,53,Delhi,train
2016-04-04,34.2,0.2,28,Nagpur,train
2016-08-15,29.6,12.0,84,Patna,train
2023-05-25,30.3,1.0,52,Hyderabad,train
2020-02-25,20.0,0.0,54,Bhopal,train
2006-01-18,20.7,0.0,65,Ahmedabad,train
2011-06-02,28.9,4.1,82,Mumbai,train
2020-09-13,30.0,0.0,73,Delhi,train
2015-12-30,19.2,0.0,64,Bengaluru,train
2022-05-24,31.3,0.0,48,Nagpur,train
2015-12-26,23.2,0.0,48,Mumbai,train
2016-10-23,25.3,0.0,49,Delhi,train
2019-09-01,26.7,15.7,89,Mumbai,train
2016-05-29,35.5,0.0,31,Nagpur,train
2012-05-03,32.3,0.0,64,Chennai,train
2021-12-06,15.0,0.0,84,Ludhiana,train
2011-01-13,22.7,0.0,66,Mumbai,train
2023-04-30,24.6,1.4,61,Delhi,train
2013-09-26,25.2,0.1,76,Hyderabad,train
2022-01-12,18.0,0.4,84,Nagpur,train
2019-12-07,19.7,1.4,84,Bengaluru,train
2010-03-31,31.9,0.0,33,Hyderabad,train
2008-03-30,27.8,0.4,83,Chennai,train
2009-01-29,25.4,0.0,42,Nagpur,train
2023-02-04,20.3,0.0,37,Nagpur,train
2019-02-08,12.7,0.0,71,Delhi,train
2018-02-20,24.7,0.0,75,Chennai,train
2016-12-24,20.7,0.0,61,Ahmedabad,train
2022-11-26,17.2,0.0,57,Delhi,train
2010-01-07,10.9,0.0,88,Ludhiana,train
2019-10-21,25.7,20.9,92,Chennai,train
2024-05-05,33.9,0.0,23,Bhopal,train
2009-02-02,16.2,0.0,57,Delhi,train
2013-01-14,24.2,0.0,63,Mumbai,train
2015-01-08,16.3,0.0,80,Patna,train
2007-12-07,19.9,0.6,78,Bengaluru,train
2013-03-25,19.3,0.0,73,Ludhiana,train
2005-12-28,16.4,0.0,67,Patna,train
2017-07-08,26.7,7.9,87,Mumbai,train
2008-07-25,30.5,0.4,80,Ludhiana,train
2013-02-08,22.0,3.4,63,Nagpur,train
2011-11-27,25.0,29.4,93,Chennai,train
2017-05-29,34.1,0.2,50,Chennai,train
2020-09-15,28.6,12.8,89,Patna,train
2004-04-06,29.6,0.0,34,Ludhiana,train
2013-11-18,27.5,0.0,56,Mumbai,train
2004-04-04,28.9,2.5,64,Hyderabad,train
2013-11-26,20.7,0.0,53,Delhi,train
2012-07-02,30.8,0.6,63,Bhopal,train
2020-07-18,28.2,3.2,80,Nagpur,train
2018-10-05,28.2,0.0,80,Patna,train
2024-10-18,27.7,12.4,85,Mumbai,train
2021-08-17,30.1,0.0,74,Ludhiana,train
2013-01-23,20.4,0.0,54,Bengaluru,train
2018-07-04,25.6,16.0,84,Bhopal,train
2021-07-31,25.4,1.1,74,Hyderabad,train
2008-01-27,20.8,0.0,45,Mumbai,train
2011-08-08,23.7,17.6,93,Bhopal,train
2004-12-04,24.8,0.0,69,Chennai,train
2016-09-20,26.4,3.1,85,Bhopal,train
2020-01-31,10.6,0.0,84,Ludhiana,train
2023-07-28,27.0,33.3,85,Nagpur,train
2013-09-22,26.8,5.4,78,Ludhiana,train
2011-10-22,24.6,0.0,56,Delhi,train
2009-03-18,23.3,0.0,46,Ludhiana,train
2008-12-30,19.8,0.0,50,Nagpur,train
2009-03-25,24.9,0.0,54,Bengaluru,train
2023-07-05,29.2,13.0,83,Ahmedabad,train
2008-12-27,13.5,0.0,80,Ludhiana,train
2021-05-02,33.4,0.0,33,Ahmedabad,train
2011-06-03,29.0,0.0,52,Ludhiana,train
2015-10-13,28.1,0.0,80,Chennai,train
2009-09-06,29.3,0.7,65,Chennai,train
2004-12-03,25.9,0.0,53,Mumbai,train
2014-01-04,24.1,0.0,75,Mumbai,train
2011-10-16,27.9,0.3,81,Chennai,train
2020-06-16,28.0,9.4,88,Patna,train
2009-07-21,26.0,29.8,92,Mumbai,train
2017-05-03,29.5,0.7,78,Chennai,train
2004-03-16,27.8,0.0,53,Patna,train
2012-03-05,23.3,0.0,54,Patna,train
2014-11-14,21.0,2.7,89,Bengaluru,train
2018-06-02,32.8,0.0,46,Ludhiana,train
2020-01-08,22.5,0.0,67,Bengaluru,train
2004-05-07,22.9,7.9,85,Bengaluru,train
2024-05-04,33.1,0.0,41,Hyderabad,train
2006-01-14,19.6,0.0,48,Bhopal,train
2004-11-24,19.8,0.4,77,Ludhiana,train
2006-09-24,26.0,0.7,80,Bhopal,train
2020-12-28,16.7,0.0,50,Bhopal,train
2012-07-14,28.0,10.7,83,Delhi,train
2020-12-10,22.7,0.0,51,Bhopal,train
2024-09-01,29.0,2.1,83,Patna,train
2010-03-21,30.2,0.0,25,Bhopal,train
2020-05-10,29.5,0.0,78,Mumbai,train
2009-11-22,17.3,0.0,58,Delhi,train
2017-07-16,24.9,25.9,87,Bhopal,train
2004-09-18,27.1,0.3,84,Mumbai,train
2004-02-26,24.8,0.0,33,Bhopal,train
2023-02-05,17.0,0.0,63,Delhi,train
2021-10-11,27.6,14.7,86,Chennai,train
2015-10-08,31.1,0.0,41,Ahmedabad,train
2023-04-16,34.0,0.0,22,Patna,train
2005-04-01,27.2,0.0,15,Bhopal,train
2008-04-26,35.4,0.0,26,Nagpur,train
2020-09-05,28.9,0.6,82,Ahmedabad,train
2006-10-10,28.1,0.0,62,Ahmedabad,train
2018-07-20,29.4,8.3,84,Delhi,train
2023-11-20,22.9,0.0,68,Patna,train
2022-01-16,20.6,0.1,78,Hyderabad,train
2010-10-31,27.7,0.0,66,Mumbai,train
2015-05-06,33.0,0.7,33,Nagpur,train
2017-01-10,15.6,0.0,72,Bhopal,train
2007-04-27,26.1,0.0,61,Bengaluru,train
2024-05-18,28.8,6.6,83,Chennai,train
2008-07-19,26.6,0.0,73,Bhopal,train
2018-08-15,23.5,36.7,91,Hyderabad,train
2007-11-17,27.1,0.0,47,Mumbai,train
2020-06-24,27.4,0.5,74,Hyderabad,train
2012-06-16,36.2,0.0,47,Patna,train
2009-12-26,24.4,0.0,73,Chennai,train
2024-12-31,23.3,0.0,63,Nagpur,train
2018-05-07,28.4,3.4,44,Ludhiana,train
2007-04-18,28.6,0.0,76,Mumbai,train
2007-06-17,27.5,18.6,86,Mumbai,train
2013-07-02,24.4,28.0,93,Bhopal,train
2023-03-09,21.0,0.5,62,Delhi,train
2023-04-15,29.1,0.0,77,Chennai,train
2009-09-25,27.3,4.5,86,Patna,train
2024-05-01,32.4,0.0,74,Chennai,train
2009-12-13,20.2,0.0,69,Bhopal,train
2020-10-17,27.0,0.0,43,Delhi,train
2020-12-10,25.1,0.0,77,Chennai,train
2024-11-07,24.2,0.0,67,Delhi,train
2004-05-30,22.3,20.2,87,Bengaluru,train
2013-06-26,24.3,32.3,93,Bhopal,train
2013-10-05,24.9,0.0,74,Hyderabad,train
2009-02-06,25.4,0.0,40,Nagpur,train
2020-12-06,19.0,0.0,71,Delhi,train
2007-02-28,27.2,0.0,36,Hyderabad,train
2023-09-26,28.8,0.2,73,Delhi,train
2011-06-24,28.1,0.0,62,Nagpur,train
2021-04-22,32.3,0.0,34,Ahmedabad,train
2022-05-07,32.8,0.0,30,Delhi,train
2023-11-21,24.6,0.0,59,Nagpur,train
2021-07-07,33.8,0.0,53,Ludhiana,train
2020-07-15,27.0,13.7,87,Bhopal,train
2013-03-09,24.8,0.0,32,Bhopal,train
2019-06-25,28.1,9.0,85,Mumbai,train
2015-05-19,31.9,0.0,35,Ludhiana,train
2020-05-24,30.1,0.0,75,Mumbai,train
2023-08-17,26.5,4.1,81,Bhopal,train
2007-12-03,20.4,0.0,77,Bengaluru,train
2021-09-28,26.2,3.4,81,Nagpur,train
2017-10-11,26.6,2.9,86,Nagpur,train
2023-02-12,25.4,0.0,46,Mumbai,train
2021-07-28,25.9,0.1,70,Hyderabad,train
2012-02-11,24.3,0.0,56,Hyderabad,train
2009-11-27,23.1,0.0,48,Hyderabad,train
2013-11-28,23.8,0.0,70,Chennai,train
2011-02-18,19.7,0.0,47,Bhopal,train
2024-09-16,25.4,0.4,76,Bhopal,train
2024-03-03,26.8,0.0,51,Nagpur,train
2008-04-22,32.2,0.0,29,Hyderabad,train
2018-04-15,30.4,1.1,51,Nagpur,train
2019-06-22,23.6,5.8,80,Bengaluru,train
2015-12-21,20.7,0.0,72,Bengaluru,train
2022-09-08,29.0,8.8,85,Patna,train
2013-06-28,26.4,0.1,68,Hyderabad,train
2015-03-17,19.3,0.0,76,Delhi,train
2024-02-18,25.8,0.0,82,Chennai,train
2012-05-06,31.9,0.0,42,Hyderabad,train
2024-12-13,15.0,0.0,71,Patna,train
2021-11-02,21.5,0.0,65,Delhi,train
2016-11-02,23.1,0.0,64,Delhi,train
2019-07-22,21.7,11.0,89,Bengaluru,train
2013-06-23,25.4,1.2,77,Hyderabad,train
2023-03-12,24.3,0.0,49,Delhi,train
2011-03-05,24.8,0.0,54,Patna,train
2022-05-15,23.8,17.3,84,Bengaluru,train
2019-10-12,27.3,0.0,57,Delhi,train
2021-01-04,16.6,5.6,88,Delhi,train
2018-09-24,22.8,86.8,93,Ludhiana,train
2015-03-10,14.9,0.0,75,Ludhiana,train
2010-11-20,18.8,0.0,55,Delhi,train
2014-09-26,27.6,0.1,77,Ahmedabad,train
2014-02-26,15.0,0.0,75,Ludhiana,train
2020-02-04,18.2,0.5,73,Bhopal,train
2020-01-27,23.1,0.0,54,Bengaluru,train
2015-07-14,23.8,0.6,75,Bengaluru,train
2008-12-26,25.2,0.0,64,Mumbai,train
2015-08-15,27.9,11.1,88,Delhi,train
2007-02-08,24.2,0.0,76,Chennai,train
2012-08-11,28.3,4.9,72,Chennai,train
2010-06-22,31.5,0.0,64,Nagpur,train
2013-05-12,25.7,5.9,61,Ludhiana,train
2024-12-23,19.8,2.2,59,Bhopal,train
2024-01-14,9.7,0.0,86,Delhi,train
2008-09-21,26.6,0.8,85,Mumbai,train
2005-12-05,21.6,0.0,50,Nagpur,train
2024-05-26,31.1,0.5,69,Mumbai,train
2022-03-17,26.5,0.0,64,Delhi,train
2019-04-30,34.2,0.0,20,Delhi,train
2023-10-11,27.6,0.0,81,Mumbai,train
2015-11-18,25.2,10.4,86,Chennai,train
2019-11-23,25.8,6.5,84,Chennai,train
2019-04-10,28.8,1.3,53,Hyderabad,train
2014-07-30,29.2,0.6,80,Delhi,train
2017-01-06,16.8,1.8,77,Delhi,train
2014-12-05,23.5,0.0,71,Chennai,train
2015-01-25,22.8,0.0,59,Nagpur,train
2009-11-09,23.9,0.0,63,Patna,train
2016-12-04,22.6,0.0,63,Nagpur,train
2007-07-22,31.5,0.4,56,Delhi,train
2021-04-14,28.6,2.1,79,Chennai,train
2007-01-16,23.3,0.0,59,Mumbai,train
2017-02-15,23.5,0.0,54,Hyderabad,train
2006-05-18,33.9,0.0,45,Patna,train
2021-10-02,25.7,2.8,83,Hyderabad,train
2008-06-24,29.3,0.6,51,Hyderabad,train
2004-02-04,22.6,0.0,57,Hyderabad,train
2014-10-03,30.0,0.0,54,Delhi,train
2019-11-14,18.7,0.0,81,Ludhiana,train
2006-06-19,32.7,0.0,66,Patna,train
2019-01-24,24.6,0.0,78,Chennai,train
2007-05-07,32.2,0.8,46,Hyderabad,train
2018-01-13,22.4,0.0,57,Bengaluru,train
2010-07-26,28.3,4.1,81,Patna,train
2007-04-01,31.5,0.0,25,Bhopal,train
2010-03-05,27.5,0.0,44,Patna,train
2022-08-30,27.1,0.6,86,Mumbai,train
2008-03-15,26.8,0.0,36,Bhopal,train
2021-04-03,27.1,0.0,75,Mumbai,train
2008-10-08,27.4,0.0,75,Ahmedabad,train
2016-09-30,25.1,12.0,86,Bhopal,train
2013-12-09,19.7,0.0,51,Nagpur,train
2015-08-08,26.7,2.4,84,Nagpur,train
2014-10-05,30.3,0.0,56,Delhi,train
2005-11-09,20.2,0.0,45,Bhopal,train
2018-08-31,25.0,3.4,77,Hyderabad,train
2010-05-26,34.8,0.0,46,Ahmedabad,train
2016-09-16,28.8,8.2,85,Patna,train
2024-12-08,22.1,0.0,79,Bengaluru,train
2024-07-28,31.4,6.0,77,Delhi,train
2007-06-26,29.3,14.5,79,Ludhiana,train
2023-08-31,31.1,0.0,59,Delhi,train
2004-02-14,19.6,0.0,68,Patna,train
2021-08-26,29.0,0.6,68,Ahmedabad,train
2024-11-08,22.8,0.0,72,Bengaluru,train
2020-10-25,25.6,0.0,69,Hyderabad,train
2019-11-20,17.2,0.0,77,Ludhiana,train
2009-10-18,24.5,0.0,51,Bhopal,train
2006-10-17,27.0,4.1,83,Chennai,train
2016-05-29,30.3,0.5,65,Patna,train
2020-12-07,25.2,29.7,91,Chennai,train
2022-10-21,22.3,0.0,67,Ludhiana,train
2006-12-07,26.7,0.0,63,Mumbai,train
2019-12-19,12.4,0.0,81,Patna,train
2008-03-31,26.2,0.0,66,Mumbai,train
2016-07-06,29.4,0.5,71,Chennai,train
2020-12-23,16.8,0.0,58,Bhopal,train
2021-11-10,19.5,0.0,67,Ludhiana,train
2017-11-14,23.6,0.0,51,Ahmedabad,train
2021-11-21,16.0,0.0,70,Ludhiana,train
2010-11-27,25.2,0.0,64,Nagpur,train
2006-02-18,26.6,0.0,41,Hyderabad,train
2014-12-08,17.8,0.0,45,Delhi,train
2021-09-22,26.4,17.3,90,Delhi,train
2019-10-12,26.2,0.0,79,Patna,train
2022-10-26,25.2,0.0,74,Mumbai,train
2023-10-01,27.3,34.2,91,Patna,train
2013-10-22,24.7,0.0,82,Patna,train
2020-08-04,26.8,4.7,89,Nagpur,train
2019-09-03,29.8,0.4,81,Ludhiana,train
2015-07-16,31.6,0.0,58,Ahmedabad,train
2021-01-27,10.0,0.0,81,Ludhiana,train
2006-10-11,26.8,0.0,64,Nagpur,train
2019-08-25,27.5,12.9,88,Delhi,train
2018-11-08,26.9,0.1,73,Chennai,train
2020-05-26,27.5,0.8,63,Bengaluru,train
2007-11-09,23.7,0.0,65,Hyderabad,train
2018-02-26,20.5,0.0,63,Delhi,train
2011-06-21,27.4,4.9,88,Mumbai,train
2004-07-09,22.4,15.6,85,Bengaluru,train
2005-04-16,33.7,0.0,30,Nagpur,train
2007-12-12,15.1,0.9,77,Delhi,train
2021-06-07,32.7,0.0,50,Delhi,train
2010-05-04,30.6,1.1,44,Hyderabad,train
2012-05-30,28.8,0.0,72,Mumbai,train
2019-02-23,15.1,0.0,64,Delhi,train
2021-04-03,21.7,0.0,30,Ludhiana,train
2019-06-01,31.9,0.0,66,Chennai,train
2004-04-25,28.8,0.0,74,Mumbai,train
2004-11-17,20.8,0.0,80,Bengaluru,train
2023-12-25,18.2,0.0,77,Patna,train
2019-07-13,29.6,0.8,74,Chennai,train
2014-11-24,24.5,0.0,51,Ahmedabad,train
2007-09-10,28.9,0.6,73,Delhi,train
2019-02-09,14.5,0.0,38,Bhopal,train
2022-10-13,23.8,0.0,72,Delhi,train
2024-01-11,7.7,0.0,92,Ludhiana,train
2009-06-03,32.7,0.0,52,Ahmedabad,train
2021-09-09,29.5,0.3,72,Chennai,train
2017-08-13,25.8,0.1,77,Bhopal,train
2010-08-31,28.2,4.2,76,Chennai,train
2010-12-31,24.4,0.0,79,Chennai,train
2014-02-04,23.9,0.0,72,Chennai,train
2008-07-14,28.3,0.3,78,Ahmedabad,train
2018-04-13,28.9,1.0,43,Patna,train
2020-07-23,28.5,0.2,79,Delhi,train
2010-09-14,27.1,11.1,85,Chennai,train
2017-07-12,23.9,1.1,71,Bengaluru,train
2024-04-23,30.6,0.0,36,Bhopal,train
2019-06-14,31.9,20.0,58,Bhopal,train
2011-05-19,36.9,0.2,25,Nagpur,train
2009-05-22,29.0,8.2,79,Chennai,train
2020-12-14,24.1,22.5,86,Mumbai,train
2017-10-02,29.5,0.0,56,Ahmedabad,train
2005-05-14,32.6,0.0,21,Delhi,train
2024-04-28,30.6,0.0,28,Delhi,train
2021-09-25,25.2,6.1,84,Hyderabad,train
2019-10-20,25.7,0.0,49,Delhi,train
2023-08-22,28.0,0.2,76,Nagpur,train
2017-12-23,20.6,0.0,58,Hyderabad,train
2021-01-22,13.4,0.0,76,Delhi,train
2018-09-28,28.1,0.0,61,Ahmedabad,train
2018-05-05,34.9,0.0,34,Nagpur,train
2024-03-12,19.0,0.0,64,Ludhiana,train
2017-01-27,19.2,0.0,54,Ahmedabad,train
2009-11-22,19.2,0.0,60,Patna,train
2015-04-01,24.3,0.6,66,Delhi,train
2021-01-25,22.5,0.0,64,Mumbai,train
2007-08-29,25.4,5.4,88,Bhopal,train
2010-11-19,23.8,0.0,82,Hyderabad,train
2015-12-19,19.7,0.0,40,Ahmedabad,train
2004-03-11,22.9,0.0,62,Ludhiana,train
2005-03-22,29.0,0.0,39,Patna,train
2007-03-14,27.2,0.0,50,Nagpur,train
2009-11-16,25.5,5.5,88,Mumbai,train
2016-01-04,22.0,0.0,41,Nagpur,train
2006-06-02,31.4,2.8,68,Patna,train
2019-11-30,25.7,24.8,89,Chennai,train
2018-06-04,23.7,0.4,84,Bengaluru,train
2012-09-30,24.9,34.1,88,Hyderabad,train
2009-06-22,28.8,0.2,76,Mumbai,train
2004-09-15,27.1,0.1,76,Patna,train
2008-05-07,32.0,0.0,32,Delhi,train
2009-02-27,27.5,0.0,36,Ahmedabad,train
2014-08-08,27.0,0.0,73,Nagpur,train
2015-02-01,22.2,0.0,58,Hyderabad,train
2021-05-30,32.8,0.0,51,Ludhiana,train
2022-11-30,23.9,0.0,39,Ahmedabad,train
2008-06-04,29.8,2.0,75,Mumbai,train
2011-05-29,30.7,5.0,70,Patna,train
2008-03-26,28.2,0.0,38,Patna,train
2021-01-24,13.1,0.0,79,Delhi,train
2014-10-15,27.8,0.0,60,Ahmedabad,train
2010-03-07,29.9,0.0,40,Hyderabad,train
2004-02-22,27.9,0.0,48,Mumbai,train
2015-11-24,17.1,0.0,71,Ludhiana,train
2004-07-30,24.4,9.5,92,Nagpur,train
2014-03-27,23.6,0.0,62,Delhi,train
2017-05-04,29.8,1.5,60,Patna,train
2022-09-23,28.6,8.0,86,Patna,train
2016-04-17,32.9,0.0,20,Bhopal,train
2021-01-24,23.8,0.0,62,Mumbai,train
2018-03-13,26.7,0.0,29,Bhopal,train
2010-10-26,22.6,0.0,55,Delhi,train
2010-01-22,19.8,0.0,57,Bengaluru,train
2005-04-28,30.8,0.0,73,Chennai,train
2017-09-23,24.3,18.0,91,Delhi,train
2017-05-31,29.7,2.7,79,Mumbai,train
2011-11-07,22.2,0.0,58,Delhi,train
2009-05-17,29.7,0.0,66,Patna,train
2013-09-03,27.2,0.2,78,Ahmedabad,train
2005-09-28,22.7,3.8,80,Bengaluru,train
2018-11-16,24.6,0.0,60,Hyderabad,train
2011-08-16,28.4,8.7,77,Chennai,train
2018-03-15,21.2,2.5,55,Ludhiana,train
2020-07-25,27.0,7.6,88,Mumbai,train
2007-08-11,31.2,5.4,76,Patna,train
2020-08-30,25.8,21.6,92,Mumbai,train
2007-10-21,24.9,0.0,77,Hyderabad,train
2023-09-06,25.1,24.1,89,Bhopal,train
2021-06-13,32.6,0.1,48,Chennai,train
2013-07-31,25.0,37.1,89,Nagpur,train
2010-11-16,20.4,3.9,88,Bengaluru,train
2016-05-05,29.0,0.0,73,Mumbai,train
2012-07-10,27.1,56.3,89,Ahmedabad,train
2016-05-16,35.2,0.0,25,Delhi,train
2005-05-29,30.5,0.5,33,Bhopal,train
2020-07-05,22.7,2.7,85,Bengaluru,train
2010-12-22,18.8,0.0,50,Hyderabad,train
2014-07-10,26.0,44.6,92,Mumbai,train
2012-01-31,24.4,0.0,68,Chennai,train
2022-08-28,27.0,0.9,79,Ahmedabad,train
2018-09-26,28.4,0.1,79,Patna,train
2009-05-01,34.7,0.0,14,Bhopal,train
2011-07-09,28.0,9.6,84,Delhi,train
2015-09-30,27.3,6.1,81,Chennai,train
2010-10-19,24.1,9.5,88,Hyderabad,train
2015-08-22,21.4,13.9,92,Bengaluru,train
2005-09-08,27.9,12.8,86,Ahmedabad,train
2013-03-25,28.1,0.0,28,Ahmedabad,train
2010-03-10,29.6,0.0,40,Hyderabad,train
2005-01-30,16.5,2.8,80,Bhopal,train
2009-10-05,24.7,9.0,93,Nagpur,train
2015-04-14,22.6,13.1,82,Nagpur,train
2008-09-28,24.4,0.0,71,Hyderabad,train
2017-12-30,24.6,0.7,77,Chennai,train
2005-08-28,28.4,2.0,78,Ludhiana,train
2010-04-25,29.9,0.0,27,Ludhiana,train
2024-09-21,27.9,0.2,79,Delhi,train
2004-03-15,30.2,0.0,34,Ahmedabad,train
2015-01-30,13.7,0.0,71,Bhopal,train
2008-10-16,25.2,0.0,76,Hyderabad,train
2014-04-07,31.5,0.0,21,Bhopal,train
2005-08-15,28.6,2.0,73,Chennai,train
2010-04-26,35.1,0.0,17,Nagpur,train
2004-10-03,28.1,0.5,80,Ahmedabad,train
2010-05-28,30.1,0.2,66,Patna,train
2024-11-15,22.7,0.0,49,Bhopal,train
2008-01-20,23.8,0.0,43,Hyderabad,train
2005-06-27,31.0,1.4,71,Patna,train
2017-02-23,25.3,0.0,40,Bengaluru,train
2014-05-28,32.2,0.0,30,Ludhiana,train
2014-05-25,33.5,0.6,53,Patna,train
2013-06-24,26.6,4.5,80,Bhopal,train
2011-06-18,31.7,0.0,49,Nagpur,train
2021-04-07,29.5,0.0,43,Hyderabad,train
2019-02-01,20.3,0.0,70,Hyderabad,train
2020-02-16,17.1,0.0,60,Delhi,train
2009-03-13,24.1,0.0,45,Patna,train
2015-11-07,27.1,0.0,47,Ahmedabad,train
2013-04-12,33.9,0.0,26,Nagpur,train
2010-05-04,32.8,0.6,47,Patna,train
2016-02-23,26.3,0.0,73,Chennai,train
2017-12-11,21.8,0.0,72,Patna,train
2009-12-01,21.7,0.0,57,Hyderabad,train
2021-01-22,23.0,0.0,75,Mumbai,train
2019-05-21,27.8,0.0,52,Bengaluru,train
2008-08-22,27.8,6.3,86,Patna,train
2006-07-27,25.8,21.7,93,Delhi,train
2023-08-13,27.7,0.7,72,Nagpur,train
2023-08-12,26.8,0.1,70,Hyderabad,train
2015-07-27,27.7,0.0,59,Hyderabad,train
2021-01-16,24.6,0.0,80,Chennai,train
2013-10-26,22.0,0.3,82,Bengaluru,train
2015-04-26,26.2,1.7,69,Patna,train
2010-05-07,31.5,0.0,73,Chennai,train
2019-08-21,29.3,0.0,78,Delhi,train
2011-10-17,28.0,0.7,82,Chennai,train
2014-06-08,25.2,0.6,70,Bengaluru,train
2022-06-28,28.6,1.5,76,Nagpur,train
2011-09-14,28.7,1.1,83,Delhi,train
2022-04-21,30.8,0.6,46,Hyderabad,train
2008-03-12,25.5,0.0,50,Patna,train
2014-01-23,19.4,0.0,66,Ahmedabad,train
2017-09-25,27.1,1.7,86,Mumbai,train
2004-03-04,25.9,0.0,29,Bhopal,train
2023-11-27,18.5,4.0,75,Delhi,train
2010-03-19,26.9,0.0,52,Delhi,train
2005-12-24,20.3,0.0,62,Nagpur,train
2006-07-05,32.1,1.7,65,Ludhiana,train
2012-08-28,21.5,2.5,82,Bengaluru,train
2006-08-29,25.3,0.6,79,Bhopal,train
2013-11-23,20.8,0.0,51,Bhopal,train
2022-07-05,28.3,22.1,83,Ahmedabad,train
2009-01-12,24.1,0.0,72,Chennai,train
2007-09-17,27.7,15.5,88,Patna,train
2008-05-12,32.7,0.5,57,Chennai,train
2011-05-08,32.4,0.0,50,Ahmedabad,train
2008-04-20,31.8,0.0,21,Patna,train
2010-09-13,27.8,0.0,75,Nagpur,train
2014-11-21,22.6,0.0,50,Nagpur,train
2015-09-22,28.5,2.0,79,Delhi,train
2024-06-02,29.9,25.2,65,Hyderabad,train
2024-05-13,26.1,4.9,69,Bengaluru,train
2022-04-25,31.3,0.0,41,Hyderabad,train
2005-06-23,22.3,0.0,78,Bengaluru,train
2011-06-07,23.3,0.2,78,Bengaluru,train
2012-04-05,27.2,0.0,80,Mumbai,train
2011-12-15,13.9,0.0,58,Delhi,train
2022-09-07,25.0,19.5,86,Hyderabad,train
2020-11-03,24.8,0.0,63,Hyderabad,train
2008-06-29,27.6,0.0,63,Hyderabad,train
2015-07-24,28.6,3.7,80,Ahmedabad,train
2009-08-17,27.7,0.1,80,Nagpur,train
2021-12-11,14.6,0.0,65,Delhi,train
2007-06-08,29.8,2.2,78,Mumbai,train
2008-05-15,33.0,0.0,30,Ludhiana,train
2008-03-08,22.5,0.0,28,Bengaluru,train
2014-06-04,30.4,0.0,73,Mumbai,train
2021-01-05,22.2,0.0,58,Nagpur,train
2007-06-24,26.8,79.7,92,Mumbai,train
2014-12-25,17.1,0.0,68,Bhopal,train
2023-01-02,23.6,0.0,62,Hyderabad,train
2007-10-06,21.7,0.5,79,Bengaluru,train
2013-04-16,30.7,0.0,36,Patna,train
2007-10-29,24.6,0.0,60,Nagpur,train
2016-07-02,26.0,28.4,93,Ludhiana,train
2007-07-30,21.2,5.1,88,Bengaluru,train
2014-08-05,31.7,0.2,52,Chennai,train
2012-09-02,25.6,8.7,80,Hyderabad,train
2012-05-02,26.8,0.0,32,Ludhiana,train
2024-11-08,22.8,0.0,77,Ludhiana,train
2024-03-12,28.0,0.0,36,Ahmedabad,train
2005-04-16,31.6,0.0,16,Bhopal,train
2011-01-02,11.1,0.0,81,Delhi,train
2023-04-08,25.5,0.0,49,Bengaluru,train
2016-10-03,25.3,7.0,90,Mumbai,train
2016-03-14,20.6,0.9,77,Delhi,train
2020-11-02,27.6,0.0,75,Mumbai,train
2019-04-30,27.8,0.1,56,Bengaluru,train
2024-10-03,27.1,0.1,74,Bhopal,train
2016-01-23,7.9,0.0,91,Ludhiana,train
2009-08-19,29.6,0.0,71,Ahmedabad,train
2005-10-29,25.3,0.0,50,Ahmedabad,train
2007-10-22,28.2,0.0,66,Mumbai,train
2010-02-18,16.3,0.0,49,Delhi,train
2007-12-25,23.3,0.0,58,Ahmedabad,train
2004-07-25,31.8,0.0,54,Ahmedabad,train
